R1	2019	1	1	0	00	0.0
R1	2019	1	1	0	01	11.1
R1	2019	1	1	0	02	11.29
R1	2019	1	1	0	03	11.47
R1	2019	1	1	0	04	11.67
R1	2019	1	1	0	05	11.87
R1	2019	1	1	0	06	12.08
R1	2019	1	1	0	07	12.3
R1	2019	1	1	0	08	12.52
R1	2019	1	1	0	09	12.76
R1	2019	1	1	0	10	13.0
R1	2019	1	1	0	11	13.26
R1	2019	1	1	0	12	13.52
R1	2019	1	1	0	13	13.8
R1	2019	1	1	0	14	14.08
R1	2019	1	1	0	15	14.38
R1	2019	1	1	0	16	14.69
R1	2019	1	1	0	17	15.02
R1	2019	1	1	0	18	15.36
R1	2019	1	1	0	19	15.72
R1	2019	1	1	0	20	16.09
R1	2019	1	1	0	21	16.49
R1	2019	1	1	0	22	16.9
R1	2019	1	1	0	23	17.34
R1	2019	1	1	0	24	17.79
R1	2019	1	1	0	25	18.28
R1	2019	1	1	0	26	18.79
R1	2019	1	1	0	27	19.33
R1	2019	1	1	0	28	19.9
R1	2019	1	1	0	29	20.5
R1	2019	1	1	0	30	21.14
R1	2019	1	1	0	31	21.83
R1	2019	1	1	0	32	22.55
R1	2019	1	1	0	33	23.33
R1	2019	1	1	0	34	24.16
R1	2019	1	1	0	35	25.05
R1	2019	1	1	0	36	26.01
R1	2019	1	1	0	37	27.04
R1	2019	1	1	0	38	28.16
R1	2019	1	1	0	39	29.36
R1	2019	1	1	0	40	30.67
R1	2019	1	1	0	41	32.09
R1	2019	1	1	0	42	33.65
R1	2019	1	1	0	43	35.35
R1	2019	1	1	0	44	37.22
R1	2019	1	1	0	45	39.29
R1	2019	1	1	0	46	41.59
R1	2019	1	1	0	47	44.15
R1	2019	1	1	0	48	47.01
R1	2019	1	1	0	49	50.25
R1	2019	1	1	0	50	53.91
R1	2019	1	1	0	51	58.09
R1	2019	1	1	0	52	62.9
R1	2019	1	1	0	53	68.49
R1	2019	1	1	0	54	75.03
R1	2019	1	1	0	55	82.78
R1	2019	1	1	0	56	92.07
R1	2019	1	1	0	57	103.37
R1	2019	1	1	0	58	117.35
R1	2019	1	1	0	59	134.93
R1	2019	1	1	1	00	136.59
R1	2019	1	1	1	01	124.47
R1	2019	1	1	1	02	114.09
R1	2019	1	1	1	03	105.13
R1	2019	1	1	1	04	97.34
R1	2019	1	1	1	05	90.51
R1	2019	1	1	1	06	84.48
R1	2019	1	1	1	07	79.12
R1	2019	1	1	1	08	74.35
R1	2019	1	1	1	09	70.06
R1	2019	1	1	1	10	66.2
R1	2019	1	1	1	11	62.7
R1	2019	1	1	1	12	59.53
R1	2019	1	1	1	13	56.63
R1	2019	1	1	1	14	53.99
R1	2019	1	1	1	15	51.56
R1	2019	1	1	1	16	49.32
R1	2019	1	1	1	17	47.25
R1	2019	1	1	1	18	45.34
R1	2019	1	1	1	19	43.57
R1	2019	1	1	1	20	41.92
R1	2019	1	1	1	21	40.38
R1	2019	1	1	1	22	38.95
R1	2019	1	1	1	23	37.61
R1	2019	1	1	1	24	36.35
R1	2019	1	1	1	25	35.17
R1	2019	1	1	1	26	34.06
R1	2019	1	1	1	27	33.02
R1	2019	1	1	1	28	32.03
R1	2019	1	1	1	29	31.1
R1	2019	1	1	1	30	30.22
R1	2019	1	1	1	31	29.38
R1	2019	1	1	1	32	28.59
R1	2019	1	1	1	33	27.84
R1	2019	1	1	1	34	27.12
R1	2019	1	1	1	35	26.44
R1	2019	1	1	1	36	25.8
R1	2019	1	1	1	37	25.18
R1	2019	1	1	1	38	24.59
R1	2019	1	1	1	39	24.02
R1	2019	1	1	1	40	23.49
R1	2019	1	1	1	41	22.97
R1	2019	1	1	1	42	22.48
R1	2019	1	1	1	43	22.0
R1	2019	1	1	1	44	21.55
R1	2019	1	1	1	45	21.11
R1	2019	1	1	1	46	20.69
R1	2019	1	1	1	47	20.29
R1	2019	1	1	1	48	19.9
R1	2019	1	1	1	49	19.53
R1	2019	1	1	1	50	19.17
R1	2019	1	1	1	51	18.82
R1	2019	1	1	1	52	18.49
R1	2019	1	1	1	53	18.17
R1	2019	1	1	1	54	17.85
R1	2019	1	1	1	55	17.55
R1	2019	1	1	1	56	17.26
R1	2019	1	1	1	57	16.98
R1	2019	1	1	1	58	16.71
R1	2019	1	1	1	59	16.44
R1	2019	1	1	2	00	16.19
R1	2019	1	1	2	01	15.94
R1	2019	1	1	2	02	15.47
R1	2019	1	1	2	04	15.24
R1	2019	1	1	2	05	15.02
R1	2019	1	1	2	06	14.81
R1	2019	1	1	2	07	14.6
R1	2019	1	1	2	08	14.4
R1	2019	1	1	2	09	14.2
R1	2019	1	1	2	10	14.01
R1	2019	1	1	2	11	13.83
R1	2019	1	1	2	12	13.65
R1	2019	1	1	2	13	13.47
R1	2019	1	1	2	14	13.3
R1	2019	1	1	2	15	13.14
R1	2019	1	1	2	16	12.97
R1	2019	1	1	2	17	12.82
R1	2019	1	1	2	18	12.66
