R1	2019	1	1	0	00	0.0
R1	2019	1	1	0	01	99.66
R1	2019	1	1	0	02	102.15
R1	2019	1	1	0	03	104.81
R1	2019	1	1	0	04	107.66
R1	2019	1	1	0	05	110.74
R1	2019	1	1	0	06	114.07
R1	2019	1	1	0	07	117.68
R1	2019	1	1	0	08	121.61
R1	2019	1	1	0	09	125.92
R1	2019	1	1	0	10	130.67
R1	2019	1	1	0	11	135.92
R1	2019	1	1	0	12	141.77
R1	2019	1	1	0	13	148.34
R1	2019	1	1	0	14	155.77
R1	2019	1	1	0	15	164.26
R1	2019	1	1	0	16	174.06
R1	2019	1	1	0	17	185.54
R1	2019	1	1	0	18	199.17
R1	2019	1	1	0	19	215.67
R1	2019	1	1	0	20	236.08
R1	2019	1	1	0	21	262.04
R1	2019	1	1	0	22	296.27
R1	2019	1	1	0	23	343.59
R1	2019	1	1	0	24	413.39
R1	2019	1	1	0	25	526.77
R1	2019	1	1	0	26	651.63
R1	2019	1	1	0	27	559.65
R1	2019	1	1	0	28	477.19
R1	2019	1	1	0	29	417.61
R1	2019	1	1	0	30	372.59
R1	2019	1	1	0	31	337.38
R1	2019	1	1	0	32	309.09
R1	2019	1	1	0	33	285.85
R1	2019	1	1	0	34	266.4
R1	2019	1	1	0	35	249.89
R1	2019	1	1	0	36	235.68
R1	2019	1	1	0	37	223.31
R1	2019	1	1	0	38	212.44
R1	2019	1	1	0	39	202.81
R1	2019	1	1	0	40	194.21
R1	2019	1	1	0	41	186.49
R1	2019	1	1	0	42	179.5
R1	2019	1	1	0	43	173.14
R1	2019	1	1	0	44	167.34
R1	2019	1	1	0	45	162.02
R1	2019	1	1	0	46	157.11
R1	2019	1	1	0	47	152.58
R1	2019	1	1	0	48	148.37
R1	2019	1	1	0	49	144.45
R1	2019	1	1	0	50	140.8
R1	2019	1	1	0	51	137.38
R1	2019	1	1	0	52	134.17
R1	2019	1	1	0	53	131.15
R1	2019	1	1	0	54	128.31
R1	2019	1	1	0	55	125.62
R1	2019	1	1	0	56	123.08
R1	2019	1	1	0	57	120.68
R1	2019	1	1	0	58	118.39
R1	2019	1	1	0	59	116.22
R1	2019	1	1	1	00	114.15
R1	2019	1	1	1	01	112.18
R1	2019	1	1	1	02	110.3
R1	2019	1	1	1	03	108.5
R1	2019	1	1	1	04	106.78
R1	2019	1	1	1	05	105.13
R1	2019	1	1	1	06	103.55
R1	2019	1	1	1	07	102.03
R1	2019	1	1	1	08	100.57
R1	2019	1	1	1	09	99.16
R1	2019	1	1	1	10	0.0
R1	2019	1	1	1	11	0.0
R1	2019	1	1	1	12	0.0
R1	2019	1	1	1	13	0.0
R1	2019	1	1	1	14	0.0
R1	2019	1	1	1	15	0.0
R1	2019	1	1	1	16	0.0
R1	2019	1	1	1	17	0.0
R1	2019	1	1	1	18	0.0
R1	2019	1	1	1	19	0.0
R1	2019	1	1	1	20	0.0
R1	2019	1	1	1	21	0.0
R1	2019	1	1	1	22	0.0
R1	2019	1	1	1	23	0.0
R1	2019	1	1	1	24	0.0
R1	2019	1	1	1	25	0.0
R1	2019	1	1	1	26	0.0
R1	2019	1	1	1	27	0.0
R1	2019	1	1	1	28	0.0
R1	2019	1	1	1	29	0.0
R1	2019	1	1	1	30	0.0
R1	2019	1	1	1	31	0.0
R1	2019	1	1	1	32	0.0
R1	2019	1	1	1	33	0.0
R1	2019	1	1	1	34	0.0
R1	2019	1	1	1	35	0.0
R1	2019	1	1	1	36	0.0
R1	2019	1	1	1	37	0.0
R1	2019	1	1	1	38	0.0
R1	2019	1	1	1	39	0.0
R1	2019	1	1	1	40	0.0
R1	2019	1	1	1	41	0.0
R1	2019	1	1	1	42	0.0
R1	2019	1	1	1	43	0.0
R1	2019	1	1	1	44	0.0
R1	2019	1	1	1	45	0.0
R1	2019	1	1	1	46	0.0
R1	2019	1	1	1	47	0.0
R1	2019	1	1	1	48	0.0
R1	2019	1	1	1	49	0.0
R1	2019	1	1	1	50	0.0
R1	2019	1	1	1	51	0.0
R1	2019	1	1	1	52	0.0
R1	2019	1	1	1	53	0.0
R1	2019	1	1	1	54	0.0
R1	2019	1	1	1	55	0.0
R1	2019	1	1	1	56	0.0
R1	2019	1	1	1	57	0.0
R1	2019	1	1	1	58	0.0
R1	2019	1	1	1	59	0.0
R1	2019	1	1	2	00	0.0
R1	2019	1	1	2	01	0.0
R1	2019	1	1	2	02	0.0
R1	2019	1	1	2	04	0.0
R1	2019	1	1	2	05	0.0
R1	2019	1	1	2	06	0.0
R1	2019	1	1	2	07	0.0
R1	2019	1	1	2	08	0.0
R1	2019	1	1	2	09	0.0
